village_code,village_name,subdistrict,latitude,longitude,pct_forest,pct_barren_uncultivable,pct_pastures,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,aspect_deg_EXTERNAL_TOFILL,geology_lithology_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,lineament_density_EXTERNAL_TOFILL,geomorphology_class_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,historical_landslide_present_EXTERNAL_TOFILL,landslide_susceptibility_score_TARGET,slope_radians,landslide_exposure,slope_risk_class,total_population,total_households,sc_st_population_share_pct,population_density_per_ha,geo_area_ha,pct_net_sown,irrigation_coverage_pct,road_connectivity_score,drainage_quality_score,nearest_town_dist_km,slope_x_lineament,slope_x_rain,elevation_x_slope,drainage_x_slope,bare_slope_risk,forest_protection,rain_per_slope
519759,Rasulpur,Savli,22.594845,73.232122,0.0,0.5,0.0,87.5,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.563,0.1884955592153876,563.0,Gentle,1466.0,306.0,15.69,3.674,399.0,87.5,71.14,3,1,5.0,10.368,11687.760000000002,945.0000000000001,0.0,5.4,0.0,99.28440366972477
519763,Vasanpura,Savli,22.584223,73.309628,0.0,2.39,4.78,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.591,0.212057504117311,591.0,Gentle,920.0,220.0,6.96,1.013,908.0,79.78,86.1,2,0,7.0,13.0005,12930.03,1123.875,0.012150000000000001,29.038500000000003,0.0,86.87346938775511
519766,Poicha Kanoda,Savli,22.583638,73.180915,0.0,15.25,0.28,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573,0.196349540849362,573.0,Gentle,5020.0,1046.0,1.25,4.731,1061.0,66.67,84.87,3,0,5.0,11.25,12134.249999999998,984.375,0.01125,171.5625,0.0,95.03083700440529
519764,Muval,Savli,22.578348,73.26441,0.0,1.26,9.9,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.0,0,0.286,0.0034906585039886,286.0,Flat,1873.0,425.0,46.93,1.024,1829.0,69.37,100.0,2,2,3.0,0.024,170.0,5.0,0.0,0.252,0.0,2833.333333333333
519761,Tulsipura,Savli,22.567101,73.363504,0.0,4.21,4.89,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1067.8,0.001,0,0.603,0.2199114857512855,603.0,Gentle,1344.0,278.0,37.5,1.287,1044.0,83.62,60.14,2,0,14.0,13.986,13454.279999999999,1197.0,0.0126,53.046,0.0,84.07874015748031
519762,Kamalpura,Savli,22.574665,73.339106,0.0,1.14,5.04,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.583,0.2042035224833365,583.0,Gentle,607.0,122.0,53.54,0.987,615.0,91.06,69.11,2,0,16.0,12.168,12598.56,1053.0,0.0117,13.337999999999997,0.0,91.2542372881356
519767,Mevaliapura,Savli,22.571804,73.181615,0.0,0.0,11.11,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593,0.212057504117311,593.0,Gentle,1130.0,205.0,0.44,10.367,109.0,83.33,66.67,2,0,6.0,13.0005,13061.25,1123.875,0.012150000000000001,0.0,0.0,87.75510204081633
519765,Sardarpura,Savli,22.567424,73.196341,0.0,0.0,5.43,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.05,0,0.605,0.2199114857512855,605.0,Gentle,526.0,118.0,2.28,5.717,92.0,90.22,60.24,2,0,5.0,13.986,13635.72,1197.0,0.63,0.0,0.0,85.21259842519686
519771,Moti Bhadol,Savli,22.548218,73.316037,0.0,0.77,8.94,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1066.0,0.0,0,0.582,0.2042035224833365,582.0,Gentle,1557.0,346.0,16.18,1.719,906.0,90.29,77.14,3,0,11.0,12.168,12472.199999999999,1053.0,0.0,9.009,0.0,90.33898305084746
519770,Charanpura,Savli,22.561883,73.301134,0.0,0.0,2.38,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1075.0,0.05,0,0.604,0.2199114857512855,604.0,Gentle,930.0,195.0,4.52,2.209,421.0,95.48,94.76,2,0,8.0,13.986,13545.0,1197.0,0.63,0.0,0.0,84.64566929133859
519769,Javla,Savli,22.552921,73.254503,0.0,0.23,4.76,92.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.614,0.22776546738526,614.0,Gentle,781.0,176.0,26.76,0.885,882.0,80.39,14.39,3,1,1.0,14.876999999999999,14099.220000000001,1207.125,0.01305,3.0015000000000005,0.0,82.1596958174905
519772,Vadiya K,Savli,22.55089,73.339853,0.0,0.0,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.0,0,0.592,0.212057504117311,592.0,Gentle,1396.0,317.0,17.48,2.441,572.0,76.36,57.34,3,0,13.0,13.0005,13017.510000000002,1123.875,0.0,0.0,0.0,87.46122448979592
519784,Gothada,Savli,22.535905,73.224501,0.0,0.82,6.2,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.561,0.1884955592153876,561.0,Gentle,9347.0,1902.0,7.57,3.821,2446.0,83.07,74.17,3,0,2.0,10.368,11590.560000000001,918.0000000000001,0.0108,8.856,0.0,98.45871559633028
519782,Sherpura,Savli,22.546389,73.290402,0.0,0.79,1.88,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.605,0.2199114857512855,605.0,Gentle,1461.0,315.0,14.58,1.442,1013.0,94.08,98.64,3,0,7.0,13.986,13658.4,1197.0,0.0,9.954,0.0,85.35433070866142
519773,Mal Ankaliya,Savli,22.546901,73.358528,0.0,0.4,5.0,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1071.4,0.0,0,0.561,0.1884955592153876,561.0,Gentle,1007.0,228.0,13.11,2.018,499.0,88.6,73.36,3,0,18.0,10.368,11571.120000000003,918.0000000000001,0.0,4.32,0.0,98.29357798165138
519774,Kambola,Savli,22.539939,73.389336,0.0,0.0,5.07,85.0,10.35,119.6,Quaternary Alluvium,Alluvial Loamy Soil,0.93,Alluvial Plain / Valley Fill,1066.0,0.05,0,0.551,0.1806415775814131,551.0,Gentle,985.0,227.0,35.84,1.561,631.0,89.54,75.22,3,2,22.0,9.6255,11033.1,879.75,0.5175,0.0,0.0,102.00956937799043
519779,Ranipura Samlaya,Savli,22.52818,73.342841,0.0,11.76,33.33,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.0,0,0.592,0.212057504117311,592.0,Gentle,2038.0,451.0,2.06,19.98,102.0,54.9,53.57,3,1,17.0,13.0005,13017.510000000002,1123.875,0.0,142.88400000000001,0.0,87.46122448979592
519780,Nani Bhadol,Savli,22.522203,73.317746,0.0,1.26,5.05,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1069.6,0.0,0,0.582,0.2042035224833365,582.0,Gentle,1465.0,345.0,28.33,1.54,951.0,72.87,72.15,2,0,12.0,12.168,12514.319999999998,1023.7499999999999,0.0,14.741999999999999,0.0,90.64406779661017
519783,Karachiya,Savli,22.526843,73.263858,0.0,1.52,5.03,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.593,0.212057504117311,593.0,Gentle,1387.0,287.0,5.98,2.114,656.0,65.24,72.43,3,0,6.0,13.0005,13061.25,1123.875,0.012150000000000001,18.468,0.0,87.75510204081633
519781,Samlaya,Savli,22.523995,73.290581,0.0,0.64,0.56,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.592,0.212057504117311,592.0,Gentle,2232.0,469.0,14.52,1.876,1190.0,88.5,63.64,2,2,10.0,13.0005,13017.510000000002,1123.875,0.012150000000000001,7.776000000000001,0.0,87.46122448979592
519785,Ranchhodpura,Savli,22.532442,73.183961,0.0,0.0,0.0,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.604,0.2199114857512855,604.0,Gentle,1569.0,289.0,0.0,12.552,125.0,85.6,100.0,2,0,7.0,13.986,13613.04,1228.5,0.0,0.0,0.0,85.0708661417323
519777,Mudhela,Savli,22.50827,73.397671,0.0,2.93,0.93,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.605,0.2199114857512855,605.0,Gentle,734.0,159.0,21.12,1.173,626.0,69.6,66.96,2,1,7.0,13.986,13635.72,1197.0,0.0126,36.918,0.0,85.21259842519686
519778,Ghantiyal,Savli,22.517542,73.377275,0.0,0.15,4.57,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.604,0.2199114857512855,604.0,Gentle,1385.0,311.0,13.43,2.037,680.0,90.71,78.05,2,1,23.0,13.986,13613.04,1197.0,0.0,1.89,0.0,85.0708661417323
519796,Bautha,Savli,22.511578,73.213664,0.0,6.07,5.83,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.573,0.196349540849362,573.0,Gentle,1541.0,321.0,14.41,3.74,412.0,80.58,87.35,2,1,6.0,11.25,12134.249999999998,984.375,0.01125,68.28750000000001,0.0,95.03083700440529
519798,Pasva,Savli,22.501273,73.255812,0.0,2.94,5.12,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.574,0.196349540849362,574.0,Gentle,1155.0,235.0,28.4,1.477,782.0,87.72,51.17,2,0,8.0,11.25,12235.499999999998,984.375,0.01125,33.075,0.0,95.8237885462555
519799,Mota Motipura,Savli,22.504195,73.273909,0.0,0.44,0.0,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.583,0.2042035224833365,583.0,Gentle,312.0,77.0,33.01,0.689,453.0,91.63,60.1,3,1,10.0,12.168,12598.56,1023.7499999999999,0.0117,5.148,0.0,91.2542372881356
519802,Lotna,Savli,22.504372,73.36037,0.0,2.26,4.53,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1064.2,0.0,0,0.602,0.2199114857512855,602.0,Gentle,1669.0,335.0,43.14,3.149,530.0,89.62,68.35,2,2,10.0,13.986,13408.92,1197.0,0.0,28.475999999999996,0.0,83.79527559055119
519801,Gangadiya,Savli,22.505454,73.33713,0.0,1.99,4.4,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.614,0.22776546738526,614.0,Gentle,2265.0,484.0,37.88,1.608,1409.0,86.72,50.12,2,0,15.0,14.876999999999999,14052.24,1272.375,0.0,25.9695,0.0,81.88593155893535
519800,Pratapnagar,Savli,22.499167,73.293923,0.0,0.0,2.27,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.594,0.212057504117311,594.0,Gentle,1488.0,297.0,44.89,2.248,662.0,86.84,52.26,3,1,12.0,13.0005,13126.86,1123.875,0.0,0.0,0.0,88.19591836734695
519805,Vadadala,Savli,22.486995,73.319058,0.0,2.5,3.93,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1064.2,0.0,0,0.571,0.196349540849362,571.0,Gentle,966.0,190.0,7.87,1.728,559.0,60.18,68.25,3,1,17.0,11.25,11972.25,1012.5,0.0,28.125,0.0,93.76211453744494
519797,Lasundra,Savli,22.501698,73.232756,5.84,4.02,2.01,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.573,0.2042035224833365,573.0,Gentle,1261.0,259.0,27.84,2.537,497.0,80.89,42.39,2,1,7.0,12.168,12472.199999999999,1023.7499999999999,0.0117,47.03399999999999,0.49491525423728816,90.33898305084746
519803,Sadra,Savli,22.501871,73.377151,0.0,1.32,5.59,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1078.6,0.0,0,0.625,0.2356194490192344,625.0,Gentle,649.0,137.0,1.23,2.135,304.0,86.18,75.48,2,1,17.0,15.93,14561.099999999999,1350.0,0.0,17.82,0.0,79.30882352941175
519809,Tundav,Savli,22.482954,73.20198,3.42,2.73,1.4,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.567,0.196349540849362,567.0,Gentle,6102.0,1116.0,14.31,4.264,1431.0,84.7,49.92,3,0,10.0,11.25,12093.75,956.25,0.01125,30.7125,0.3013215859030837,94.7136563876652
519804,Adalwada,Savli,22.483591,73.353783,0.0,1.38,4.3,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.572,0.196349540849362,572.0,Gentle,672.0,141.0,26.64,1.163,578.0,62.13,96.67,2,1,18.0,11.25,12053.250000000002,984.375,0.01125,15.524999999999999,0.0,94.39647577092512
519807,Subhelav,Savli,22.48513,73.244201,0.0,2.25,4.95,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.573,0.196349540849362,573.0,Gentle,590.0,137.0,33.9,1.329,444.0,69.37,38.96,1,1,12.0,11.25,12154.500000000002,956.25,0.01125,25.3125,0.0,95.18942731277534
519808,Paldi,Savli,22.480526,73.22466,0.0,0.92,2.76,87.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.592,0.212057504117311,592.0,Gentle,749.0,151.0,22.3,2.291,327.0,88.65,36.33,2,0,13.0,13.0005,12995.64,1063.125,0.012150000000000001,11.178,0.0,87.3142857142857
519822,Dhanora,Savli,22.46833,73.335342,0.0,12.15,4.86,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.583,0.2042035224833365,583.0,Gentle,1254.0,255.0,26.87,4.463,281.0,74.31,83.18,2,1,20.0,12.168,12556.44,1023.7499999999999,0.0117,142.155,0.0,90.9491525423729
519806,Chandranagar,Savli,22.474179,73.25903,0.0,5.61,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1073.2,0.001,0,0.593,0.212057504117311,593.0,Gentle,191.0,38.0,47.64,0.369,517.0,72.15,53.62,2,1,12.0,13.0005,13039.380000000001,1123.875,0.012150000000000001,68.1615,0.0,87.60816326530613
519814,Lamdapura,Savli,22.468742,73.226131,0.0,0.0,5.25,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.582,0.2042035224833365,582.0,Gentle,880.0,161.0,47.16,2.716,324.0,87.04,46.1,2,0,15.0,12.168,12451.14,1053.0,0.0117,0.0,0.0,90.18644067796612
519813,Manjusar,Savli,22.443886,73.19595,0.0,4.91,0.64,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.576,0.196349540849362,576.0,Gentle,5001.0,1024.0,16.5,3.559,1405.0,58.08,87.75,3,2,13.0,11.25,12357.000000000002,984.375,0.01125,55.237500000000004,0.0,96.77533039647578
519816,Alindra,Savli,22.453463,73.236236,0.0,0.37,1.35,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.0,0,0.593,0.212057504117311,593.0,Gentle,622.0,151.0,34.89,0.739,842.0,94.49,44.04,2,0,15.0,13.0005,13061.25,1123.875,0.0,4.4955,0.0,87.75510204081633
519819,Khokhar,Savli,22.458132,73.261182,0.0,2.02,12.43,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.614,0.22776546738526,614.0,Gentle,1108.0,230.0,13.36,3.212,345.0,73.7,34.51,2,0,20.0,14.876999999999999,14099.220000000001,1272.375,0.0,26.361,0.0,82.1596958174905
519812,Kunpad,Savli,22.456832,73.177151,0.0,1.33,4.38,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1112.8,0.001,0,0.609,0.2199114857512855,609.0,Gentle,2788.0,581.0,4.38,5.31,525.0,90.29,42.19,2,0,12.0,13.986,14021.279999999999,1197.0,0.0126,16.758,0.0,87.62204724409449
519823,Haripura,Savli,22.455581,73.339935,0.0,3.23,3.77,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.572,0.196349540849362,572.0,Gentle,741.0,146.0,50.47,1.123,660.0,65.81,51.12,2,1,18.0,11.25,12093.75,984.375,0.01125,36.3375,0.0,94.7136563876652
519821,Garadhiya,Savli,22.452432,73.313987,0.0,2.23,8.92,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.594,0.212057504117311,594.0,Gentle,1719.0,367.0,43.92,3.487,493.0,80.32,66.33,3,1,18.0,13.0005,13192.47,1123.875,0.012150000000000001,27.0945,0.0,88.63673469387754
519815,Zumkal,Savli,22.450561,73.219561,0.0,0.9,4.95,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.583,0.2042035224833365,583.0,Gentle,271.0,65.0,32.1,1.221,222.0,91.44,34.48,2,0,17.0,12.168,12535.380000000001,1053.0,0.0117,10.53,0.0,90.79661016949154
519723,Raipura Chhatrapura,Desar,22.665258,73.347779,0.0,8.85,2.67,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.002,0,0.583,0.2042035224833365,583.0,Gentle,426.0,98.0,1.64,0.877,486.0,84.16,88.02,2,0,22.0,12.168,12535.380000000001,1053.0,0.0234,103.54499999999999,0.0,90.79661016949154
519739,Gulabpura Shihora,Savli,22.632917,73.293216,0.0,57.38,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.002,0,0.583,0.2042035224833365,583.0,Gentle,581.0,125.0,0.0,2.441,238.0,42.62,69.31,2,1,14.0,12.168,12577.5,1053.0,0.0234,671.346,0.0,91.10169491525424
519744,Gokalpura Ganeshpura,Savli,22.617289,73.293158,0.0,35.0,0.0,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1075.0,0.002,0,0.593,0.212057504117311,593.0,Gentle,588.0,170.0,0.0,1.633,360.0,60.28,87.56,2,1,12.0,13.0005,13061.25,1123.875,0.024300000000000002,425.25,0.0,87.75510204081633
519743,Parthampura Shihora,Savli,22.614948,73.270947,0.0,6.55,7.39,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1066.0,0.001,0,0.602,0.2199114857512855,602.0,Gentle,2363.0,492.0,15.91,2.864,825.0,78.42,26.12,2,1,10.0,13.986,13431.6,1197.0,0.0126,82.53,0.0,83.93700787401575
519754,Dungripura Shihora,Savli,22.603431,73.264854,0.0,30.64,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.583,0.2042035224833365,583.0,Gentle,490.0,125.0,0.0,2.832,173.0,65.9,87.72,2,0,9.0,12.168,12535.380000000001,1053.0,0.0117,358.488,0.0,90.79661016949154
519820,Vemar,Savli,22.469814,73.281217,0.0,3.7,7.89,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1073.2,0.0,0,0.603,0.2199114857512855,603.0,Gentle,1971.0,403.0,19.74,2.355,837.0,84.11,4.69,2,1,18.0,13.986,13522.32,1197.0,0.0,46.62,0.0,84.50393700787403
519928,Bodidra,Vaghodia,22.478356,73.379884,0.0,1.03,5.15,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.583,0.2042035224833365,583.0,Gentle,1047.0,236.0,10.98,1.796,583.0,79.38,45.45,2,1,12.0,12.168,12577.5,1053.0,0.0117,12.051,0.0,91.10169491525424
519934,Paldi,Vaghodia,22.455265,73.359683,0.0,2.3,7.89,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.562,0.1884955592153876,562.0,Gentle,1260.0,249.0,29.05,2.199,573.0,49.67,59.6,2,1,15.0,10.368,11668.320000000002,918.0000000000001,0.0108,24.84,0.0,99.11926605504587
519933,Asoj,Vaghodia,22.458691,73.390985,0.0,3.3,4.8,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,1952.0,420.0,24.59,3.06,638.0,74.66,62.25,3,1,12.0,0.024,170.0,5.0,0.0002,0.66,0.0,2833.333333333333
253247,Savli,Savli,22.568753,73.224165,0.0,2.89,4.495,82.5,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286,0.0034906585039886,286.0,Flat,18467.0,3608.0,,,0.0,,,0,0,0.0,0.024,170.0,16.5,0.0002,0.5780000000000001,0.0,2833.333333333333
519688,Udalpur,Desar,22.802194,73.396022,0.0,5.38,4.1,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1071.4,0.001,0,0.572,0.196349540849362,572.0,Gentle,859.0,167.0,22.35,2.197,391.0,70.51,58.91,3,1,19.0,11.25,12053.250000000002,984.375,0.01125,60.525,0.0,94.39647577092512
519691,Jambu Goral,Desar,22.775084,73.333488,0.0,16.47,1.2,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1069.6,0.0,0,0.572,0.196349540849362,572.0,Gentle,4203.0,870.0,6.71,2.972,1414.0,78.8,80.72,2,0,27.0,11.25,12032.999999999998,1012.5,0.0,185.2875,0.0,94.23788546255506
519692,Varsada,Desar,22.762475,73.300533,0.0,8.67,3.53,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.584,0.2042035224833365,584.0,Gentle,8683.0,1762.0,7.16,4.139,2098.0,84.7,49.97,3,2,23.0,12.168,12661.74,1053.0,0.0,101.439,0.0,91.71186440677967
519701,Vejpur,Desar,22.742463,73.36421,0.0,0.11,4.69,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1064.2,0.0,0,0.602,0.2199114857512855,602.0,Gentle,3511.0,800.0,37.85,1.258,2792.0,88.36,89.21,2,2,24.0,13.986,13408.92,1197.0,0.0,1.386,0.0,83.79527559055119
519693,Waghpura,Desar,22.760329,73.26441,0.0,41.38,2.3,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1069.6,0.001,0,0.561,0.1884955592153876,561.0,Gentle,208.0,37.0,0.0,2.419,86.0,55.17,47.92,2,1,30.0,10.368,11551.68,918.0000000000001,0.0108,446.90400000000005,0.0,98.12844036697247
519694,Tansiya,Desar,22.750929,73.274869,0.0,3.85,17.69,82.5,10.35,119.6,Quaternary Alluvium,Alluvial Loamy Soil,0.93,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.552,0.1806415775814131,552.0,Gentle,917.0,149.0,0.0,5.955,154.0,74.62,46.39,2,0,27.0,9.6255,11144.88,853.875,0.01035,39.8475,0.0,103.04306220095694
519699,Desar,Desar,22.724372,73.31478,0.0,0.76,0.12,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.573,0.196349540849362,573.0,Gentle,6396.0,1270.0,10.3,3.74,1710.0,81.06,85.58,2,2,22.0,11.25,12114.0,1012.5,0.0,8.55,0.0,94.87224669603525
519695,Himmatpura,Desar,22.742906,73.278312,0.0,23.51,1.49,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1067.8,0.001,0,0.571,0.196349540849362,571.0,Gentle,1095.0,245.0,0.0,4.086,268.0,73.51,59.9,2,0,25.0,11.25,12012.75,984.375,0.01125,264.4875,0.0,94.07929515418502
519696,Dungripura I,Desar,22.739024,73.271448,0.0,24.73,0.0,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.562,0.1884955592153876,562.0,Gentle,1110.0,210.0,0.0,6.201,179.0,64.52,75.0,2,0,25.0,10.368,11610.0,918.0000000000001,0.0108,267.084,0.0,98.62385321100918
519700,Valavav,Desar,22.723502,73.331573,0.0,0.81,2.85,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1073.2,0.0,0,0.603,0.2199114857512855,603.0,Gentle,904.0,185.0,27.88,1.837,492.0,83.74,78.88,3,1,19.0,13.986,13522.32,1197.0,0.0,10.206,0.0,84.50393700787403
519697,Intvad,Desar,22.7274,73.271766,0.0,41.86,0.0,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1055.2,0.001,0,0.569,0.196349540849362,569.0,Gentle,1693.0,353.0,2.78,2.072,817.0,55.57,44.05,2,0,25.0,11.25,11871.0,956.25,0.01125,470.925,0.0,92.96916299559471
