village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,male_population,female_population,sc_st_population_share_pct,population_density_per_ha,surface_water_exposure,river_canal_present,tank_pond_lake_present,drainage_quality_score,road_connectivity_score,healthcare_access_score,nearest_town_dist_km,district_hq_dist_km,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,historical_flood_inundation_pct_EXTERNAL_TOFILL,historical_flood_event_count_EXTERNAL_TOFILL,runoff_coefficient_EXTERNAL_TOFILL,building_footprint_density_EXTERNAL_TOFILL,flood_hazard_score_TARGET,flood_damage_estimate_TARGET,river_proximity_score,elevation_inverse,rainfall_density,flood_exposure,infrastructure_exposure,flood_vulnerability
519738,Nhara,Savli,22.646613,73.312436,2460.0,477.0,1271.0,1189.0,0.24,6.631,1,1.0,0.0,0,3,1,14.0,53.0,90.0,11.7,0.317,0.002,1066.0,249.6,47.6,3,0.65,0.53,0.554,234.6,2.398081534772182,0.01098901098901099,809.415337889142,1362.8400000000001,3.6735740000000003,0.0013296
519732,Andrakhiya,Desar,22.650172,73.392421,574.0,99.0,294.0,280.0,23.52,3.053,1,1.0,0.0,0,2,0,7.0,60.0,90.0,11.7,0.07,0.002,1075.0,250.4,50.8,3,0.54,0.24,0.555,44.4,5.88235294117647,0.01098901098901099,1004.6728971962616,318.57000000000005,1.694415,0.130536
519737,Gutardi,Savli,22.642703,73.334373,1726.0,345.0,876.0,850.0,10.43,3.332,1,1.0,0.0,0,2,0,22.0,60.0,87.5,11.25,0.345,0.001,1058.8,251.2,48.8,3,0.55,0.27,0.549,135.4,2.247191011235955,0.011299435028248588,787.2118959107806,947.5740000000001,1.8292680000000001,0.057260700000000005
519736,Sandhasal,Desar,22.644957,73.351477,4248.0,900.0,2199.0,2049.0,12.29,5.323,1,1.0,1.0,1,2,1,20.0,5.0,92.5,12.15,1.056,0.001,1078.6,250.4,42.0,3,0.61,0.43,0.492,336.2,0.8650519031141868,0.0106951871657754,524.6108949416342,2090.016,2.618916,0.060466799999999994
519735,Vav,Desar,22.641302,73.3653,1145.0,249.0,617.0,528.0,0.0,4.811,0,0.0,0.0,0,2,0,8.0,58.0,95.0,13.05,1.439,0.001,1093.0,248.0,40.5,3,0.59,0.38,0.462,82.1,0.649772579597141,0.010416666666666666,448.1344813448134,528.99,2.2226820000000003,0.0
519740,Ajabpura,Savli,22.641095,73.26504,2222.0,459.0,1122.0,1100.0,0.0,2.92,1,1.0,0.0,0,3,1,12.0,45.0,90.0,12.15,0.846,0.003,1071.4,248.0,43.7,3,0.54,0.23,0.5,153.7,1.0570824524312896,0.01098901098901099,580.3900325027086,1111.0,1.46,0.0
519741,Amarapura,Savli,22.630837,73.247017,2071.0,454.0,1092.0,979.0,3.43,3.711,1,1.0,0.0,0,3,0,10.0,42.0,87.5,11.25,0.215,0.002,1084.0,250.4,50.8,3,0.56,0.3,0.559,169.3,3.1746031746031744,0.011299435028248588,892.1810699588477,1157.689,2.074449,0.019173700000000005
519745,Zumkha,Savli,22.628964,73.320551,1164.0,220.0,610.0,554.0,24.57,4.583,1,1.0,0.0,0,2,0,16.0,55.0,95.0,12.6,1.354,0.002,1071.4,250.4,40.0,3,0.59,0.37,0.469,84.1,0.6877579092159559,0.010416666666666666,455.14018691588785,545.9159999999999,2.1494269999999998,0.1152333
519746,Dipapura,Savli,22.627892,73.344346,1022.0,216.0,523.0,499.0,22.02,3.395,1,1.0,1.0,0,2,0,14.0,45.0,92.5,11.7,0.833,0.001,1057.0,252.8,44.0,3,0.55,0.27,0.5,73.0,1.0718113612004287,0.0106951871657754,576.6503000545554,511.0,1.6975,0.1101
519751,Vitoj,Savli,22.612199,73.311078,1667.0,320.0,869.0,798.0,3.0,3.922,1,1.0,0.0,1,2,0,11.0,47.0,92.5,12.15,0.264,0.001,1103.8,250.4,49.2,3,0.57,0.31,0.542,133.2,2.7472527472527473,0.0106951871657754,873.2594936708861,903.514,2.1257240000000004,0.01626
519742,Kalupura,Savli,22.620001,73.252806,91.0,22.0,46.0,45.0,38.46,0.835,1,1.0,0.0,0,3,0,13.0,49.0,90.0,11.7,0.784,0.002,1073.2,251.2,44.6,3,0.39,0.07,0.483,5.3,1.1312217194570136,0.01098901098901099,601.5695067264575,43.952999999999996,0.40330499999999997,0.1857618
519749,Narpura,Savli,22.612873,73.347288,624.0,134.0,319.0,305.0,19.87,9.455,1,1.0,1.0,0,2,0,16.0,44.0,102.5,13.95,1.656,0.002,1091.2,246.4,39.0,3,0.73,0.75,0.467,57.4,0.5694760820045558,0.00966183574879227,410.84337349397595,291.408,4.415485,0.09279290000000001
519752,Samantpura,Savli,22.610941,73.290607,30.0,9.0,15.0,15.0,0.0,0.233,0,0.0,0.0,0,2,0,10.0,45.0,92.5,13.05,0.431,0.001,1066.0,250.4,46.9,3,0.46,0.05,0.514,1.8,1.8832391713747645,0.0106951871657754,744.9336128581411,15.42,0.11976200000000001,0.0
519757,Rupankui,Savli,22.603019,73.212801,1963.0,428.0,1039.0,924.0,0.66,3.367,0,0.0,0.0,0,2,0,7.0,37.0,90.0,11.25,1.679,0.001,1078.6,248.8,38.2,3,0.55,0.27,0.443,124.2,0.5621135469364811,0.01098901098901099,402.6129152668906,869.609,1.491581,0.0029238
519755,Rasawadi,Savli,22.606542,73.250407,1152.0,243.0,575.0,577.0,3.73,7.067,0,0.0,0.0,0,3,1,7.0,40.0,92.5,11.7,2.275,0.001,1066.0,251.2,33.6,2,0.66,0.57,0.415,84.4,0.42105263157894735,0.0106951871657754,325.4961832061069,478.08,2.932805,0.015479499999999998
519753,Gangadiyapura,Savli,22.602837,73.281439,416.0,100.0,228.0,188.0,7.21,4.522,0,0.0,0.0,0,2,0,9.0,43.0,90.0,11.7,0.871,0.001,1064.2,249.6,43.8,3,0.59,0.36,0.506,32.2,1.0298661174047374,0.01098901098901099,568.7867450561198,210.496,2.288132,0.0364826
519760,Dungrapura,Savli,22.599649,73.324299,358.0,95.0,203.0,155.0,0.0,0.307,1,1.0,1.0,1,2,0,7.0,48.0,92.5,12.15,0.27,0.001,1075.0,252.0,47.9,3,0.46,0.05,0.526,22.2,2.7027027027027026,0.0106951871657754,846.4566929133858,188.30800000000002,0.16148200000000001,0.0
519758,Kanoda,Savli,22.596876,73.199142,4854.0,1074.0,2447.0,2407.0,2.35,8.398,1,1.0,0.0,0,2,1,5.0,30.0,87.5,11.25,1.113,0.001,1062.4,248.0,42.8,3,0.7,0.67,0.516,470.6,0.8244023083264632,0.011299435028248588,502.7922385234265,2504.664,4.333368,0.012126
519759,Rasulpur,Savli,22.594845,73.232122,1466.0,306.0,747.0,719.0,15.69,3.674,1,0.0,1.0,1,3,0,5.0,38.0,87.5,10.8,2.111,0.0,1082.2,248.8,37.1,3,0.56,0.29,0.426,90.6,0.45228403437358655,0.011299435028248588,347.8624236579878,624.516,1.565124,0.0668394
519763,Vasanpura,Savli,22.584223,73.309628,920.0,220.0,484.0,436.0,6.96,1.013,0,0.0,0.0,0,2,1,7.0,40.0,92.5,12.15,2.404,0.001,1064.2,251.2,32.6,2,0.48,0.08,0.379,42.4,0.3993610223642173,0.0106951871657754,312.6321974148061,348.68,0.38392699999999996,0.0263784
519766,Poicha Kanoda,Savli,22.583638,73.180915,5020.0,1046.0,2590.0,2430.0,1.25,4.731,1,1.0,0.0,0,3,0,5.0,40.0,87.5,11.25,1.782,0.001,1078.6,247.2,38.1,2,0.59,0.38,0.453,353.0,0.5313496280552603,0.011299435028248588,387.70668583752695,2274.06,2.143143,0.005662500000000001
519764,Muval,Savli,22.578348,73.26441,1873.0,425.0,971.0,902.0,46.93,1.024,1,1.0,1.0,2,2,1,3.0,35.0,25.0,0.2,0.396,0.0,850.0,120.0,63.0,4,0.48,0.08,0.752,171.1,2.0161290322580645,0.038461538461538464,608.8825214899714,1408.496,0.7700480000000001,0.3529136
519761,Tulsipura,Savli,22.567101,73.363504,1344.0,278.0,664.0,680.0,37.5,1.287,1,1.0,0.0,0,2,0,14.0,54.0,95.0,12.6,2.099,0.001,1067.8,248.8,35.2,2,0.49,0.1,0.401,66.7,0.45475216007276026,0.010416666666666666,344.5627621813488,538.9440000000001,0.516087,0.150375
519762,Kamalpura,Savli,22.574665,73.339106,607.0,122.0,310.0,297.0,53.54,0.987,1,1.0,0.0,0,2,0,16.0,57.0,90.0,11.7,2.114,0.001,1076.8,248.0,35.2,2,0.48,0.08,0.402,29.6,0.4516711833785005,0.01098901098901099,345.7931920359666,244.014,0.396774,0.2152308
519767,Mevaliapura,Savli,22.571804,73.181615,1130.0,205.0,584.0,546.0,0.44,10.367,1,1.0,0.0,0,2,0,6.0,36.0,92.5,12.15,2.609,0.001,1075.0,248.8,32.3,2,0.76,0.75,0.405,90.1,0.36913990402362495,0.0106951871657754,297.86644499861455,457.65000000000003,4.198635,0.0017820000000000002
519765,Sardarpura,Savli,22.567424,73.196341,526.0,118.0,265.0,261.0,2.28,5.717,1,1.0,0.0,0,2,0,5.0,39.0,95.0,12.6,3.159,0.05,1082.2,247.2,27.8,2,0.62,0.46,0.345,29.8,0.3068425897514575,0.010416666666666666,260.206780476076,181.47,1.9723649999999997,0.007865999999999998
519771,Moti Bhadol,Savli,22.548218,73.316037,1557.0,346.0,797.0,760.0,16.18,1.719,1,0.0,1.0,0,3,0,11.0,39.0,90.0,11.7,1.445,0.0,1066.0,248.0,39.8,3,0.5,0.14,0.452,90.3,0.6472491909385113,0.01098901098901099,435.99182004089977,703.764,0.776988,0.0731336
519770,Charanpura,Savli,22.561883,73.301134,930.0,195.0,477.0,453.0,4.52,2.209,0,0.0,0.0,0,2,0,8.0,41.0,95.0,12.6,3.446,0.05,1075.0,248.0,25.4,2,0.52,0.18,0.311,38.4,0.2820078962210942,0.010416666666666666,241.79037336932075,289.23,0.686999,0.014057199999999999
519769,Javla,Savli,22.552921,73.254503,781.0,176.0,418.0,363.0,26.76,0.885,0,0.0,0.0,1,3,0,1.0,32.0,92.5,13.05,1.779,0.001,1080.4,248.8,37.2,3,0.48,0.07,0.422,39.7,0.532197977647685,0.0106951871657754,388.7729399064412,329.582,0.37346999999999997,0.11292719999999999
519772,Vadiya K,Savli,22.55089,73.339853,1396.0,317.0,719.0,677.0,17.48,2.441,1,1.0,0.0,0,3,1,13.0,50.0,92.5,12.15,1.222,0.0,1071.4,249.6,41.3,3,0.52,0.2,0.467,88.0,0.75642965204236,0.0106951871657754,482.1782178217822,651.932,1.139947,0.08163160000000001
519784,Gothada,Savli,22.535905,73.224501,9347.0,1902.0,4883.0,4464.0,7.57,3.821,1,1.0,1.0,0,3,1,2.0,30.0,85.0,10.8,1.339,0.001,1073.2,248.0,42.5,3,0.56,0.31,0.49,675.0,0.6949270326615705,0.011627906976744186,458.8285592133391,4580.03,1.87229,0.037093
519782,Sherpura,Savli,22.546389,73.290402,1461.0,315.0,777.0,684.0,14.58,1.442,0,0.0,0.0,0,3,0,7.0,40.0,95.0,12.6,2.688,0.0,1084.0,248.8,30.9,2,0.49,0.12,0.359,66.1,0.35868005738880915,0.010416666666666666,293.92624728850325,524.499,0.517678,0.052342200000000005
519773,Mal Ankaliya,Savli,22.546901,73.358528,1007.0,228.0,510.0,497.0,13.11,2.018,0,0.0,0.0,0,3,0,18.0,48.0,85.0,10.8,2.656,0.0,1071.4,248.8,33.9,2,0.51,0.16,0.391,51.4,0.36284470246734396,0.011627906976744186,293.0525164113786,393.737,0.7890379999999999,0.0512601
519774,Kambola,Savli,22.539939,73.389336,985.0,227.0,493.0,492.0,35.84,1.561,1,0.0,1.0,2,3,0,22.0,40.0,85.0,10.35,3.213,0.05,1066.0,249.6,29.5,2,0.5,0.12,0.351,43.6,0.30184123151222453,0.011627906976744186,253.02634702112508,345.73499999999996,0.5479109999999999,0.1257984
519779,Ranipura Samlaya,Savli,22.52818,73.342841,2038.0,451.0,1047.0,991.0,2.06,19.98,0,0.0,0.0,1,3,0,17.0,47.0,92.5,12.15,1.733,0.0,1071.4,248.8,37.7,3,0.85,0.75,0.48,192.6,0.5455537370430987,0.0106951871657754,392.0234174899378,978.24,9.5904,0.009888
519780,Nani Bhadol,Savli,22.522203,73.317746,1465.0,345.0,724.0,741.0,28.33,1.54,1,0.0,1.0,0,2,1,12.0,37.0,87.5,11.7,0.92,0.0,1069.6,249.6,44.9,3,0.5,0.12,0.5,92.3,0.9803921568627451,0.011299435028248588,557.0833333333333,732.5,0.77,0.14165
519783,Karachiya,Savli,22.526843,73.263858,1387.0,287.0,713.0,674.0,5.98,2.114,1,1.0,1.0,0,3,1,6.0,34.0,92.5,12.15,0.277,0.001,1075.0,236.0,56.4,4,0.51,0.17,0.526,96.0,2.6525198938992043,0.0106951871657754,841.8167580266248,729.562,1.111964,0.031454800000000005
519781,Samlaya,Savli,22.523995,73.290581,2232.0,469.0,1136.0,1096.0,14.52,1.876,1,1.0,1.0,2,2,1,10.0,30.0,92.5,12.15,0.634,0.001,1071.4,249.6,46.7,3,0.51,0.15,0.507,146.4,1.3623978201634879,0.0106951871657754,655.6915544675644,1131.624,0.951132,0.0736164
519785,Ranchhodpura,Savli,22.532442,73.183961,1569.0,289.0,805.0,764.0,0.0,12.552,1,0.0,1.0,0,2,0,7.0,40.0,97.5,12.6,2.142,0.0,1080.4,247.2,34.3,2,0.83,0.75,0.448,138.4,0.44603033006244425,0.01015228426395939,343.8574156588161,702.912,5.623296,0.0
519777,Mudhela,Savli,22.50827,73.397671,734.0,159.0,378.0,356.0,21.12,1.173,1,0.0,1.0,1,2,0,7.0,36.0,95.0,12.6,0.799,0.001,1082.2,246.4,44.3,3,0.49,0.09,0.491,44.2,1.1123470522803114,0.010416666666666666,601.5564202334631,360.394,0.575943,0.10369919999999999
519778,Ghantiyal,Savli,22.517542,73.377275,1385.0,311.0,701.0,684.0,13.43,2.037,1,0.0,1.0,1,2,0,23.0,40.0,95.0,12.6,0.591,0.0,1080.4,248.8,45.5,3,0.51,0.16,0.509,92.0,1.4471780028943562,0.010416666666666666,679.0697674418606,704.965,1.036833,0.06835870000000001
519796,Bautha,Savli,22.511578,73.213664,1541.0,321.0,802.0,739.0,14.41,3.74,1,1.0,0.0,1,2,1,6.0,30.0,87.5,11.25,0.59,0.001,1078.6,247.2,46.7,3,0.56,0.3,0.531,119.7,1.4492753623188408,0.011299435028248588,678.3647798742138,818.2710000000001,1.9859400000000003,0.0765171
519798,Pasva,Savli,22.501273,73.255812,1155.0,235.0,594.0,561.0,28.4,1.477,1,1.0,1.0,0,2,0,8.0,35.0,87.5,11.25,0.474,0.001,1087.6,246.4,47.7,3,0.49,0.12,0.529,77.0,1.7421602787456447,0.011299435028248588,737.8561736770691,610.995,0.781333,0.15023599999999998
519799,Mota Motipura,Savli,22.504195,73.273909,312.0,77.0,162.0,150.0,33.01,0.689,0,0.0,0.0,1,3,0,10.0,25.0,87.5,11.7,0.689,0.001,1076.8,246.4,46.1,3,0.47,0.06,0.511,19.0,1.267427122940431,0.011299435028248588,637.5370041444642,159.43200000000002,0.352079,0.1686811
519802,Lotna,Savli,22.504372,73.36037,1669.0,335.0,866.0,803.0,43.14,3.149,1,0.0,1.0,2,2,0,10.0,34.0,95.0,12.6,1.12,0.0,1064.2,248.8,42.0,3,0.54,0.25,0.477,112.0,0.8196721311475409,0.010416666666666666,501.9811320754717,796.1129999999999,1.502073,0.20577779999999998
519801,Gangadiya,Savli,22.505454,73.33713,2265.0,484.0,1200.0,1065.0,37.88,1.608,1,1.0,1.0,0,2,1,15.0,30.0,97.5,13.05,2.853,0.0,1076.8,247.2,30.2,2,0.5,0.13,0.349,100.5,0.3386386725364036,0.01015228426395939,279.4705424344666,790.4849999999999,0.561192,0.1322012
519800,Pratapnagar,Savli,22.499167,73.293923,1488.0,297.0,784.0,704.0,44.89,2.248,0,0.0,0.0,1,3,1,12.0,35.0,92.5,12.15,1.323,0.0,1080.4,244.8,41.3,3,0.52,0.18,0.458,90.5,0.7027406886858749,0.0106951871657754,465.0882479552304,681.504,1.029584,0.2055962
519805,Vadadala,Savli,22.486995,73.319058,966.0,190.0,475.0,491.0,7.87,1.728,1,0.0,1.0,1,3,0,17.0,27.0,90.0,11.25,0.568,0.0,1064.2,248.0,46.2,3,0.5,0.14,0.513,63.6,1.4970059880239523,0.01098901098901099,678.6989795918367,495.558,0.886464,0.0403731
519797,Lasundra,Savli,22.501698,73.232756,1261.0,259.0,652.0,609.0,27.84,2.537,1,1.0,0.0,1,2,1,7.0,28.0,87.5,11.7,0.504,0.001,1066.0,246.4,47.2,3,0.51,0.2,0.53,90.2,1.6556291390728477,0.011299435028248588,708.7765957446809,668.33,1.34461,0.147552
519803,Sadra,Savli,22.501871,73.377151,649.0,137.0,343.0,306.0,1.23,2.135,1,1.0,1.0,1,2,0,17.0,36.0,100.0,13.5,0.436,0.0,1078.6,248.0,46.7,3,0.51,0.17,0.52,44.4,1.8656716417910446,0.009900990099009901,751.1142061281337,337.48,1.1101999999999999,0.006396000000000001
519809,Tundav,Savli,22.482954,73.20198,6102.0,1116.0,3169.0,2933.0,14.31,4.264,1,0.0,1.0,0,3,1,10.0,22.0,85.0,11.25,1.079,0.001,1075.0,244.8,45.0,3,0.57,0.34,0.509,468.2,0.8481764206955046,0.011627906976744186,517.0755170755172,3105.918,2.170376,0.0728379
519804,Adalwada,Savli,22.483591,73.353783,672.0,141.0,328.0,344.0,26.64,1.163,0,0.0,0.0,1,2,1,18.0,31.0,87.5,11.25,0.991,0.001,1071.4,248.8,44.3,3,0.48,0.09,0.492,40.5,0.9165902841429882,0.011299435028248588,538.121546961326,330.624,0.572196,0.1310688
519807,Subhelav,Savli,22.48513,73.244201,590.0,137.0,280.0,310.0,33.9,1.329,1,1.0,1.0,1,1,0,12.0,30.0,85.0,11.25,1.028,0.001,1080.4,248.0,45.0,3,0.49,0.11,0.502,37.0,0.8865248226950354,0.011627906976744186,532.741617357002,296.18,0.667158,0.170178
519808,Paldi,Savli,22.480526,73.22466,749.0,151.0,398.0,351.0,22.3,2.291,0,0.0,0.0,0,2,0,13.0,30.0,87.5,12.15,1.26,0.001,1069.6,247.2,42.3,3,0.52,0.18,0.479,47.6,0.7352941176470588,0.011299435028248588,473.27433628318585,358.77099999999996,1.097389,0.106817
519822,Dhanora,Savli,22.46833,73.335342,1254.0,255.0,655.0,599.0,26.87,4.463,0,0.0,0.0,1,2,0,20.0,29.0,87.5,11.7,0.916,0.001,1073.2,236.0,52.6,4,0.58,0.36,0.507,97.3,0.984251968503937,0.011299435028248588,560.1252609603341,635.778,2.262741,0.1362309
519806,Chandranagar,Savli,22.474179,73.25903,191.0,38.0,100.0,91.0,47.64,0.369,0,0.0,0.0,1,2,0,12.0,24.0,92.5,12.15,2.186,0.001,1073.2,247.2,35.2,3,0.46,0.05,0.389,8.8,0.4374453193350831,0.0106951871657754,336.84871311989957,74.299,0.143541,0.1853196
519814,Lamdapura,Savli,22.468742,73.226131,880.0,161.0,504.0,376.0,47.16,2.716,1,0.0,1.0,0,2,0,15.0,22.0,90.0,11.7,1.817,0.001,1064.2,247.2,37.0,2,0.53,0.22,0.43,51.9,0.5216484089723527,0.01098901098901099,377.77777777777777,378.4,1.16788,0.20278799999999997
519813,Manjusar,Savli,22.443886,73.19595,5001.0,1024.0,2582.0,2419.0,16.5,3.559,1,1.0,1.0,2,3,1,13.0,19.0,87.5,11.25,1.162,0.001,1098.4,247.2,42.9,3,0.56,0.28,0.491,353.6,0.7923930269413629,0.011299435028248588,508.04810360777066,2455.491,1.7474690000000002,0.081015
519816,Alindra,Savli,22.453463,73.236236,622.0,151.0,324.0,298.0,34.89,0.739,1,1.0,1.0,0,2,0,15.0,22.0,92.5,12.15,1.129,0.0,1075.0,246.4,41.8,3,0.47,0.06,0.465,34.5,0.8136696501220504,0.0106951871657754,504.9318929074683,289.23,0.343635,0.1622385
519819,Khokhar,Savli,22.458132,73.261182,1108.0,230.0,562.0,546.0,13.36,3.212,1,0.0,1.0,0,2,1,20.0,22.0,97.5,13.05,1.027,0.0,1080.4,245.6,42.5,3,0.55,0.26,0.483,75.9,0.8873114463176575,0.01015228426395939,533.0044400592008,535.164,1.551396,0.0645288
519812,Kunpad,Savli,22.456832,73.177151,2788.0,581.0,1442.0,1346.0,4.38,5.31,0,0.0,0.0,0,2,0,12.0,15.0,95.0,12.6,0.275,0.001,1112.8,248.8,49.4,3,0.61,0.42,0.546,243.2,2.6666666666666665,0.010416666666666666,872.7843137254902,1522.248,2.89926,0.0239148
519823,Haripura,Savli,22.455581,73.339935,741.0,146.0,382.0,359.0,50.47,1.123,1,0.0,1.0,1,2,0,18.0,28.0,87.5,11.25,0.391,0.001,1075.0,245.6,48.3,3,0.48,0.09,0.533,48.4,2.0366598778004072,0.011299435028248588,772.8253055355859,394.95300000000003,0.5985590000000001,0.26900510000000005
519821,Garadhiya,Savli,22.452432,73.313987,1719.0,367.0,854.0,865.0,43.92,3.487,1,1.0,1.0,1,3,1,18.0,25.0,92.5,12.15,0.367,0.001,1085.8,248.8,47.0,3,0.55,0.28,0.531,131.4,2.1413276231263385,0.0106951871657754,794.2940746159474,912.7890000000001,1.8515970000000002,0.23321520000000004
519815,Zumkal,Savli,22.450561,73.219561,271.0,65.0,138.0,133.0,32.1,1.221,1,1.0,1.0,0,2,0,17.0,22.0,90.0,11.7,0.759,0.001,1071.4,246.4,44.7,3,0.49,0.1,0.498,16.7,1.1641443538998837,0.01098901098901099,609.0960773166573,134.958,0.608058,0.159858
519723,Raipura Chhatrapura,Desar,22.665258,73.347779,426.0,98.0,223.0,203.0,1.64,0.877,1,1.0,0.0,0,2,0,22.0,77.0,90.0,11.7,1.373,0.002,1071.4,249.6,40.3,3,0.48,0.07,0.455,23.3,0.678886625933469,0.01098901098901099,451.49599662874,193.83,0.39903500000000003,0.007461999999999999
519739,Gulabpura Shihora,Savli,22.632917,73.293216,581.0,125.0,309.0,272.0,0.0,2.441,1,1.0,1.0,1,2,0,14.0,47.0,90.0,11.7,0.185,0.002,1075.0,250.4,48.5,3,0.52,0.2,0.544,42.7,3.508771929824561,0.01098901098901099,907.1729957805907,316.064,1.327904,0.0
519744,Gokalpura Ganeshpura,Savli,22.617289,73.293158,588.0,170.0,301.0,287.0,0.0,1.633,1,1.0,0.0,1,2,0,12.0,45.0,92.5,12.15,1.101,0.002,1075.0,249.6,42.1,3,0.5,0.13,0.472,35.3,0.832639467110741,0.0106951871657754,511.6611137553546,277.536,0.770776,0.0
519743,Parthampura Shihora,Savli,22.614948,73.270947,2363.0,492.0,1229.0,1134.0,15.91,2.864,1,1.0,0.0,1,2,1,10.0,40.0,95.0,12.6,0.121,0.001,1066.0,248.8,49.1,3,0.54,0.23,0.547,178.9,4.524886877828054,0.010416666666666666,950.9366636931311,1292.5610000000001,1.566608,0.0870277
519754,Dungripura Shihora,Savli,22.603431,73.264854,490.0,125.0,260.0,230.0,0.0,2.832,1,1.0,0.0,0,2,0,9.0,43.0,90.0,11.7,1.487,0.001,1071.4,248.0,39.7,3,0.53,0.23,0.454,30.8,0.6301197227473219,0.01098901098901099,430.80016083634905,222.46,1.285728,0.0
519820,Vemar,Savli,22.469814,73.281217,1971.0,403.0,1024.0,947.0,19.74,2.355,0,0.0,0.0,1,2,0,18.0,30.0,95.0,12.6,1.289,0.0,1073.2,247.2,41.8,3,0.52,0.19,0.461,121.6,0.7199424046076314,0.010416666666666666,468.85102664919185,908.6310000000001,1.085655,0.0910014
519928,Bodidra,Vaghodia,22.478356,73.379884,1047.0,236.0,562.0,485.0,10.98,1.796,1,0.0,1.0,1,2,0,12.0,30.0,90.0,11.7,0.199,0.001,1075.0,246.4,48.6,3,0.5,0.14,0.539,72.4,3.34448160535117,0.01098901098901099,896.580483736447,564.3330000000001,0.9680440000000001,0.05918220000000001
519934,Paldi,Vaghodia,22.455265,73.359683,1260.0,249.0,650.0,610.0,29.05,2.199,1,1.0,1.0,1,2,1,15.0,25.0,85.0,10.8,0.57,0.001,1080.4,246.4,48.3,3,0.52,0.18,0.537,89.8,1.492537313432836,0.011627906976744186,688.1528662420384,676.62,1.180863,0.1559985
519933,Asoj,Vaghodia,22.458691,73.390985,1952.0,420.0,1015.0,937.0,24.59,3.06,1,0.0,1.0,1,3,1,12.0,30.0,25.0,0.2,0.191,0.001,850.0,120.0,64.3,4,0.54,0.24,0.775,211.0,3.4364261168384878,0.038461538461538464,713.6859781696054,1512.8,2.3715,0.1905725
253247,Savli,Savli,22.568753,73.224165,18467.0,3608.0,0.0,0.0,28.63,2.3600000000000003,0,0.0,0.0,0,0,0,0.0,35.0,82.5,0.2,1.157,0.001,850.0,120.0,35.1,2,0.51,0.16,0.452,1089.3,0.7955449482895783,0.011976047904191617,394.0658321743162,8347.084,1.0667200000000001,0.1294076
519688,Udalpur,Desar,22.802194,73.396022,859.0,167.0,464.0,395.0,22.35,2.197,1,1.0,0.0,1,3,1,19.0,78.0,87.5,11.25,0.163,0.001,1071.4,250.4,50.8,3,0.52,0.18,0.557,63.5,3.8022813688212924,0.011299435028248588,921.238177128117,478.463,1.223729,0.12448950000000002
519691,Jambu Goral,Desar,22.775084,73.333488,4203.0,870.0,2158.0,2045.0,6.71,2.972,1,1.0,0.0,0,2,1,27.0,27.0,90.0,11.25,0.982,0.0,1069.6,251.2,43.3,3,0.54,0.24,0.492,288.5,0.9242144177449167,0.01098901098901099,539.656912209889,2067.8759999999997,1.462224,0.0330132
519692,Varsada,Desar,22.762475,73.300533,8683.0,1762.0,4469.0,4214.0,7.16,4.139,1,1.0,1.0,2,3,1,23.0,70.0,90.0,11.7,2.541,0.0,1082.2,249.6,32.2,2,0.57,0.33,0.386,501.5,0.37864445285876563,0.01098901098901099,305.61988138943804,3351.638,1.5976540000000001,0.0276376
519701,Vejpur,Desar,22.742463,73.36421,3511.0,800.0,1815.0,1696.0,37.85,1.258,1,1.0,0.0,2,2,1,24.0,57.0,95.0,12.6,2.527,0.0,1064.2,249.6,31.9,2,0.49,0.1,0.371,161.2,0.38066235249333835,0.010416666666666666,301.72951516869864,1302.581,0.466718,0.1404235
519693,Waghpura,Desar,22.760329,73.26441,208.0,37.0,108.0,100.0,0.0,2.419,1,1.0,0.0,1,2,0,30.0,60.0,85.0,10.8,0.838,0.001,1069.6,249.6,46.0,3,0.52,0.19,0.52,14.5,1.0660980810234542,0.011627906976744186,581.9368879216539,108.16,1.25788,0.0
519694,Tansiya,Desar,22.750929,73.274869,917.0,149.0,469.0,448.0,0.0,5.955,0,0.0,0.0,0,2,0,27.0,57.0,82.5,10.35,1.912,0.001,1076.8,249.6,39.9,3,0.63,0.48,0.472,72.1,0.4970178926441352,0.011976047904191617,369.7802197802198,432.82399999999996,2.8107599999999997,0.0
519699,Desar,Desar,22.724372,73.31478,6396.0,1270.0,3296.0,3100.0,10.3,3.74,1,1.0,1.0,2,2,1,22.0,60.0,90.0,11.25,1.036,0.0,1076.8,234.4,48.2,4,0.56,0.3,0.484,452.7,0.880281690140845,0.01098901098901099,528.8801571709233,3095.6639999999998,1.81016,0.049852
519695,Himmatpura,Desar,22.742906,73.278312,1095.0,245.0,578.0,517.0,0.0,4.086,0,0.0,0.0,0,2,0,25.0,55.0,87.5,11.25,2.266,0.001,1067.8,249.6,34.9,2,0.57,0.33,0.417,68.3,0.42265426880811496,0.011299435028248588,326.9442743417024,456.61499999999995,1.703862,0.0
